1003		
995		
995		
999		
1017		
979		
1000		
1020		
1050		
983		
966		
1035		
941		
1055		
948		
1009		
1049		
957		
977		
1028		
982		
998		
1004		
992		
995		
1006		
1016		
996		
1012		
1033		
999		
949		
1064		
979		
954		
1048		
995		
969		
980		
997		
1010		
989		
1012		
991		
1006		
993		
1005		
988		
998		
1021		
988		
1015		
1036		
995		
945		
996		
999		
1057		
988		
1010		
947		
998		
1004		
1007		
981		
1019		
983		
999		
1003		
1010		
998		
999		
981		
1073		
976		
972		
988		
990		
1063		
941		
1041		
1006		
936		
1010		
989		
1021		
984		
1009		
989		
997		
1002		
1011		
980		
1000		
1052		
1006		
938		
1012		
995		
1044		
948		
1053		
955		
998		
1010		
988		
1009		
990		
999		
998		
1009		
1006		
974		
1018		
982		
1011		
1002		
1036		
1008		
945		
1054		
962		
1048		
979		
947		
1020		
1001		
1001		
999		
978		
1000		
1000		
1018		
1005		
974		
1003		
1048		
958		
1039		
1022		
976		
1012		
938		
997		
1053		
959		
1018		
984		
988		
1003		
1006		
1003		
1000		
980		
999		
1021		
1007		
990		
1008		
1033		
950		
1057		
994		
947		
1009		
1058		
999		
947		
978		
1005		
1001		
1015		
985		
1010		
979		
1006		
1004		
1015		
974		
1007		
1042		
949		
1003		
1062		
991		
945		
1002		
1048		
995		
957		
989		
1008		
999		
999		
992		
1017		
999		
998		
999		
1002		
986		
1016		
985		
1035		
1007		
950		
1051		
952		
984		
1070		
935		
1001		
998		
990		
998		
1019		
978		
1005		
995		
997		
1017		
979		
985		
1035		
1044		
997		
959		
1049		
979		
949		
1024		
1044		
929		
1018		
990		
1011		
988		
998		
1015		
990		
1008		
1014		
1036		
947		
1011		
1032		
1018		
983		
995		
964		
992		
1010		
1031		
966		
981		
1006		
999		
996		
994		
1006		
1005		
987		
1027		
980		
1001		
1003		
1014		
980		
1051		
990		
944		
1069		
978		
999		
946		
1008		
994		
1020		
976		
1021		
998		
988		
1008		
991		
989		
998		
1002		
995		
1010		
1049		
994		
966		
980		
1061		
990		
1005		
950		
1018		
992		
998		
989		
1006		
995		
989		
999		
1007		
989		
1013		
990		
1016		
1033		
1008		
910		
1012		
990		
1054		
1022		
954		
992		
1001		
1018		
1004		
992		
996		
986		
1003		
1013		
981		
1017		
983		
1016		
1037		
1004		
945		
1047		
945		
1007		
1065		
988		
941		
1015		
990		
1008		
984		
995		
997		
1010		
1010		
1034		
966		
992		
1038		
953		
1000		
1064		
990		
939		
1014		
996		
1046		
1009		
932		
1020		
994		
978		
1010		
1000		
994		
993		
1001		
1000		
1010		
989		
1000		
1007		
1042		
1019		
981		
955		
995		
1048		
960		
1039		
946		
1000		
1005		
992		
999		
1008		
1020		
991		
996		
989		
989		
1012		
1001		
1040		
1004		
954		
1051		
946		
1052		
958		
1051		
927		
1008		
991		
1009		
1010		
1002		
979		
1019		
987		
1016		
973		
1006		
994		
1006		
998		
1046		
1007		
953		
1037		
946		
1061		
947		
1008		
993		
998		
991		
1020		
987		
991		
1007		
988		
1002		
1000		
1000		
1005		
1013		
1039		
999		
991		
1001		
954		
1048		
950		
1000		
997		
1014		
995		
997		
1000		
1004		
1030		
968		
981		
1074		
926		
1000		
997		
1000		
1070		
989		
1012		
933		
1064		
937		
1010		
990		
988		
1019		
995		
993		
1017		
990		
995		
1008		
991		
1006		
991		
1020		
990		
1052		
940		
1043		
1002		
948		
1041		
1022		
934		
1009		
989		
1010		
992		
1007		
989		
988		
1007		
999		
970		
1024		
999		
1006		
996		
1069		
987		
946		
1061		
957		
1025		
1007		
958		
1005		
992		
988		
990		
1011		
1009		
980		
1009		
993		
999		
1002		
993		
1002		
998		
1051		
947		
1062		
958		
1039		
955		
1032		
949		
1006		
992		
1001		
1009		
997		
998		
1016		
985		
1000		
992		
999		
1062		
941		
1068		
947		
1032		
956		
1042		
957		
1040		
960		
1011		
987		
1010		
993		
1048		
958		
989		
1062		
942		
988		
1011		
980		
1017		
1000		
1044		
997		
949		
1055		
939		
1066		
944		
1001		
997		
1009		
987		
1021		
988		
1001		
986		
1005		
1006		
992		
1009		
1062		
926		
1068		
979		
967		
1054		
933		
1048		
964		
988		
997		
1001		
1019		
971		
1009		
988		
1000		
1008		
999		
1000		
996		
997		
1050		
990		
1005		
943		
1051		
956		
1053		
940		
1003		
1005		
997		
1002		
1004		
983		
1029		
978		
1009		
979		
999		
1008		
996		
1012		
1033		
1010		
945		
1055		
941		
1002		
1044		
956		
1000		
1000		
1000		
997		
1000		
999		
998		
998		
1003		
1002		
986		
1052		
959		
1005		
997		
1035		
1009		
943		
1057		
944		
1048		
963		
989		
1005		
986		
1050		
951		
997		
1052		
947		
1018		
978		
1020		
1001		
979		
999		
1054		
996		
952		
1047		
946		
1073		
945		
985		
1020		
977		
996		
1002		
1018		
989		
1018		
973		
1025		
972		
1072		
930		
1018		
1049		
1005		
942		
1052		
932		
1069		
927		
1008		
999		
991		
997		
1016		
980		
1017		
990		
992		
1017		
1013		
976		
1061		
928		
1007		
1000		
1047		
1002		
947		
1065		
978		
949		
1003		
994		
1010		
990		
1009		
990		
1005		
1014		
978		
1014		
995		
991		
1003		
997		
998		
1057		
1006		
942		
1065		
967		
935		
1008		
1041		
986		
1005		
995		
988		
1027		
974		
999		
1003		
1049		
965		
981		
1002		
1017		
1053		
977		
947		
1072		
990		
938		
1018		
1002		
986		
1043		
956		
995		
1056		
961		
994		
998		
1003		
978		
1029		
980		
1005		
1035		
1008		
946		
1050		
987		
965		
992		
988		
1000		
1001		
1016		
999		
979		
1002		
1008		
990		
1008		
1042		
955		
989		
1011		
1019		
977		
1052		
1000		
954		
1046		
949		
1037		
958		
1002		
996		
994		
1009		
987		
1008		
990		
1000		
998		
1054		
946		
1010		
992		
999		
1049		
1005		
945		
1052		
944		
1062		
942		
998		
992		
1001		
1009		
1009		
989		
1019		
978		
993		
1015		
991		
1011		
982		
996		
1052		
1000		
946		
1062		
939		
1059		
937		
1008		
989		
1009		
995		
1016		
1000		
991		
1007		
1035		
952		
1000		
992		
1008		
1010		
998		
1003		
1042		
998		
944		
1066		
981		
952		
1061		
947		
981		
1051		
943		
1007		
994		
1007		
988		
1010		
990		
978		
996		
1024		
1008		
1061		
1004		
931		
1067		
988		
938		
1000		
1000		
1010		
986		
1017		
983		
1007		
1012		
1043		
934		
1020		
982		
997		
1011		
991		
1068		
978		
965		
1042		
999		
941		
1005		
1010		
981		
1008		
990		
1018		
982		
1003		
1012		
1033		
946		
1011		
995		
1004		
995		
1045		
1018		
957		
1042		
980		
952		
1003		
1012		
987		
990		
1001		
997		
1011		
990		
1020		
987		
998		
991		
998		
1002		
1012		
994		
1008		
1046		
999		
956		
1039		
957		
1034		
924		
1034		
1017		
967		
1014		
998		
1046		
946		
997		
1002		
1008		
997		
992		
999		
1008		
1063		
982		
946		
1049		
954		
1044		
962		
1037		
1021		
933		
993		
1019		
1003		
1005		
978		
993		
1025		
991		
984		
1015		
979		
1071		
989		
958		
1036		
955		
988		
1000		
1051		
958		
993		
996		
998		
1018		
1035		
944		
1011		
961		
1043		
991		
1012		
998		
1008		
979		
1044		
1009		
947		
1062		
931		
1050		
947		
1000		
999		
1019		
988		
991		
1054		
966		
977		
1001		
1001		
1017		
999		
1001		
979		
1050		
1012		
935		
1054		
956		
1047		
915		
1036		
993		
995		
1015		
985		
1025		
986		
997		
991		
1016		
980		
1002		
1008		
990		
1078		
986		
938		
1051		
951		
1048		
947		
1001		
999		
1000		
1003		
1002		
1046		
952		
1000		
999		
996		
993		
1006		
992		
1025		
1027		
999		
956		
1045		
998		
953		
1044		
1009		
958		
1000		
979		
1019		
999		
990		
999		
1001		
999		
988		
1019		
986		
994		
1005		
1001		
1064		
980		
966		
1051		
934		
1045		
943		
1009		
1000		
989		
1051		
946		
1020		
989		
998		
999		
989		
999		
1009		
991		
1011		
1040		
1010		
946		
1041		
970		
1041		
967		
979		
1007		
984		
1006		
1050		
941		
1025		
979		
991		
1007		
996		
1014		
1000		
990		
1041		
1002		
967		
1040		
936		
1053		
946		
999		
1008		
994		
997		
1012		
990		
997		
1024		
1001		
976		
1024		
992		
981		
1001		
1002		
997		
1047		
1009		
950		
1044		
1015		
926		
999		
999		
1000		
1055		
952		
1001		
998		
958		
1031		
1011		
986		
999		
1000		
1000		
1008		
1065		
987		
999		
990		
1002		
1008		
941		
1016		
986		
1012		
997		
992		
1000		
989		
1001		
1018		
1003		
986		
1006		
984		
998		
1055		
953		
1043		
1010		
953		
1043		
959		
979		
1017		
1046		
935		
1007		
992		
1025		
976		
1021		
996		
1000		
986		
1011		
1007		
1029		
946		
1005		
1063		
991		
943		
1065		
929		
996		
1021		
1031		
948		
1002		
1004		
987		
1002		
996		
1002		
1003		
1015		
996		
998		
1000		
1034		
1012		
965		
1032		
965		
1044		
927		
1004		
1001		
997		
996		
1007		
989		
1009		
990		
1003		
995		
1010		
988		
1006		
995		
1072		
986		
940		
1060		
949		
1038		
966		
984		
1052		
955		
1013		
986		
990		
1008		
1006		
987		
1013		
982		
1000		
1007		
990		
1059		
992		
1006		
991		
1021		
979		
966		
991		
1010		
988		
990		
1003		
1020		
984		
1015		
981		
999		
1005		
1013		
1005		
994		
990		
1004		
1037		
1000		
964		
1056		
995		
931		
1068		
948		
984		
1013		
993		
999		
996		
997		
995		
1017		
987		
1011		
977		
1010		
999		
1049		
997		
939		
1064		
989		
969		
974		
1054		
965		
990		
996		
1014		
985		
1002		
990		
999		
1008		
1009		
991		
998		
1009		
1041		
987		
970		
1041		
988		
955		
990		
1009		
993		
996		
996		
1018		
992		
997		
1017		
994		
980		
1009		
997		
992		
1020		
1040		
990		
973		
1024		
1000		
956		
989		
1052		
946		
1002		
1007		
1001		
990		
1018		
988		
1012		
989		
1007		
990		
988		
1073		
933		
1000		
1057		
986		
955		
1063		
935		
1064		
1001		
923		
1019		
992		
990		
1001		
1016		
982		
998		
1001		
1006		
992		
1008		
1010		
963		
1017		
1059		
949		
1048		
941		
1062		
948		
1042		
1001		
951		
1014		
988		
981		
1037		
978		
1014		
988		
992		
1019		
990		
999		
990		
1072		
926		
1051		
946		
1005		
1062		
979		
1000		
945		
1000		
1007		
995		
995		
999		
999		
1013		
998		
1017		
998		
986		
998		
999		
1045		
1025		
927		
1004		
989		
1052		
1002		
956		
991		
998		
1001		
1018		
978		
1005		
1015		
980		
998		
998		
998		
1022		
995		
1052		
981		
956		
990		
1064		
989		
1007		
959		
985		
1012		
998		
989		
998		
993		
969		
1031		
1008		
1044		
937		
1009		
1063		
979		
1018		
928		
1018		
989		
1042		
1020		
951		
977		
998		
1010		
997		
1013		
991		
986		
1010		
993		
1007		
999		
1010		
996		
1034		
1000		
974		
984		
1064		
931		
1046		
998		
946		
1010		
1014		
988		
997		
987		
1012		
989		
1008		
992		
999		
998		
1011		
1018		
991		
1033		
1019		
952		
1036		
956		
1043		
998		
945		
997		
992		
1009		
1010		
989		
975		
991		
1034		
987		
1005		
1005		
998		
992		
1059		
1003		
942		
1002		
999		
1042		
957		
1044		
969		
986		
988		
1003		
1008		
998		
1018		
992		
986		
994		
998		
999		
1000		
1059		
964		
974		
1035		
973		
1038		
926		
1077		
948		
1007		
1011		
986		
987		
1011		
992		
1010		
1062		
961		
978		
1040		
948		
1014		
1001		
1038		
1003		
956		
1045		
945		
1045		
966		
988		
1006		
990		
1018		
958		
1032		
998		
998		
961		
1030		
1015		
994		
988		
998		
1054		
1008		
989		
1003		
953		
1040		
968		
983		
1016		
988		
1001		
1002		
997		
990		
1022		
997		
993		
988		
997		
1000		
1020		
1021		
958		
1060		
1007		
928		
1052		
955		
1013		
988		
1011		
978		
1025		
977		
1001		
1012		
988		
990		
1009		
1017		
993		
988		
1044		
956		
1017		
1025		
958		
994		
1045		
957		
1003		
993		
987		
998		
1010		
992		
1009		
994		
993		
1018		
990		
1010		
1004		
989		
992		
1046		
997		
955		
1044		
958		
1041		
947		
1008		
1016		
982		
994		
1005		
1002		
1042		
953		
990		
1056		
943		
997		
1013		
988		
999		
1058		
951		
1043		
946		
1063		
962		
977		
996		
1007		
994		
999		
1008		
1016		
980		
1001		
1017		
993		
990		
992		
994		
1052		
1007		
1002		
998		
941		
1069		
926		
1008		
991		
1007		
1002		
1005		
980		
1009		
990		
1010		
997		
1020		
981		
989		
1006		
998		
1005		
1061		
978		
976		
1019		
1003		
939		
1007		
1006		
1009		
981		
1010		
983		
1012		
998		
992		
1002		
1001		
993		
1006		
1008		
979		
1019		
1032		
952		
1058		
997		
938		
1019		
981		
1026		
981		
1006		
1002		
986		
1002		
993		
1001		
992		
998		
1003		
1000		
1072		
923		
1060		
940		
1049		
1010		
948		
987		
999		
1000		
1020		
980		
1011		
1040		
954		
1000		
1056		
934		
1005		
1013		
1003		
986		
1002		
1042		
972		
1033		
1011		
935		
1000		
1004		
1009		
976		
1013		
987		
1020		
978		
1003		
1006		
999		
997		
1002		
998		
1047		
967		
989		
1037		
1009		
944		
1048		
962		
1034		
958		
997		
1006		
1004		
978		
1021		
979		
999		
1019		
1000		
999		
982		
999		
1008		
1052		
947		
1053		
954		
1033		
947		
1051		
958		
988		
998		
999		
1002		
997		
1010		
1004		
1003		
1002		
985		
999		
1017		
988		
998		
990		
1052		
946		
1072		
947		
1042		
946		
991		
1007		
1004		
1005		
990		
992		
994		
1000		
1022		
989		
1014		
990		
1041		
968		
992		
993		
1064		
998		
954		
1022		
969		
991		
1008		
991		
1007		
1042		
949		
998		
1053		
938		
998		
999		
1013		
1008		
990		
986		
1000		
1062		
1001		
936		
1050		
948		
1007		
992		
1011		
1002		
1005		
986		
1012		
996		
989		
992		
1021		
989		
1061		
946		
984		
1048		
998		
1000		
947		
1054		
965		
988		
991		
1008		
1012		
986		
1013		
994		
1001		
996		
982		
1001		
1011		
986		
1027		
1037		
941		
1045		
1002		
949		
1055		
948		
993		
996		
1002		
1005		
1008		
1000		
979		
1001		
1022		
986		
991		
1007		
999		
1001		
1003		
986		
1004		
1010		
1055		
982		
955		
1053		
952		
982		
1019		
980		
